STATION,NAME,DATE,TAVG,TMAX,TMIN
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-18,4,12,3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-19,15,18,1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-20,15,19,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-21,19,20,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-22,12,22,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-23,4,15,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-24,-1,5,1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-25,1,6,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-26,3,11,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-27,4,9,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-28,0,8,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-29,-7,2,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-30,-7,2,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-01-31,-10,3,-13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-01,-6,4,-18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-02,-5,5,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-03,1,9,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-04,7,15,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-05,4,12,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-06,-1,6,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-07,-6,0,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-08,2,7,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-09,3,18,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-10,0,10,-8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-11,8,13,-11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-12,24,25,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-13,1,33,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-14,-1,6,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-15,-4,1,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-16,-5,3,-14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-17,-2,9,-13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-18,0,7,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-19,3,14,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-20,7,16,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-21,6,16,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-22,6,13,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-23,-3,8,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-24,2,4,-13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-25,4,6,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-26,3,9,1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-27,-1,8,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-28,1,11,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-02-29,2,13,-9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-01,4,11,-8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-02,-1,12,-9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-03,5,14,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-04,11,19,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-05,16,24,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-06,25,28,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-07,24,26,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-08,20,28,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-09,13,22,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-10,16,23,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-11,12,19,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-12,19,23,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-13,30,34,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-14,17,31,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-15,10,23,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-16,15,22,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-17,16,25,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-18,26,30,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-19,19,31,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-20,22,24,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-21,25,28,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-22,27,30,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-23,27,34,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-24,22,31,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-25,21,32,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-26,23,29,5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-27,31,36,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-28,27,32,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-29,35,39,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-30,38,42,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-03-31,35,45,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-01,33,39,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-02,38,41,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-03,35,40,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-04,32,38,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-05,32,39,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-06,36,40,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-07,43,52,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-08,31,40,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-09,30,35,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-10,29,32,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-11,27,33,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-12,36,41,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-13,34,40,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-14,36,44,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-15,31,38,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-16,28,33,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-17,35,40,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-18,35,46,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-19,36,42,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-20,40,49,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-21,33,42,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-22,35,44,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-23,33,36,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-24,34,40,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-25,32,35,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-26,33,36,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-27,39,47,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-28,33,43,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-29,33,38,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-04-30,33,37,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-01,31,37,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-02,40,44,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-03,39,47,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-04,41,47,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-05,30,43,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-06,41,50,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-07,40,49,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-08,35,41,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-09,38,45,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-10,55,63,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-11,56,67,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-12,47,63,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-13,45,52,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-14,51,62,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-15,55,65,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-16,43,58,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-17,45,60,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-18,43,52,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-19,48,56,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-20,50,57,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-21,60,82,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-22,57,76,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-23,44,59,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-24,60,65,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-25,50,60,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-26,50,62,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-27,46,60,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-28,40,45,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-29,45,60,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-30,49,58,37
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-05-31,49,60,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-01,49,63,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-02,45,59,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-03,42,50,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-04,42,49,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-05,43,49,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-06,42,50,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-07,44,47,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-08,51,52,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-09,51,55,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-10,47,58,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-11,48,53,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-12,51,56,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-13,53,59,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-14,51,57,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-15,49,54,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-16,50,52,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-17,53,61,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-18,54,62,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-19,55,62,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-20,56,61,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-21,59,62,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-22,63,72,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-23,60,71,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-24,58,66,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-25,59,71,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-26,51,67,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-27,56,61,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-28,60,69,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-29,56,65,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-06-30,56,62,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-01,58,65,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-02,62,65,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-03,60,67,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-04,57,66,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-05,58,64,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-06,61,65,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-07,63,75,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-08,55,62,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-09,58,60,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-10,58,63,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-11,61,67,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-12,63,76,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-13,61,68,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-14,60,64,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-15,59,69,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-16,58,61,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-17,59,64,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-18,61,65,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-19,62,67,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-20,61,67,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-21,65,70,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-22,65,72,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-23,63,70,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-24,69,80,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-25,67,76,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-26,65,74,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-27,67,73,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-28,65,73,61
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-29,64,74,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-30,66,71,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-07-31,63,68,63
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-01,63,68,61
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-02,66,76,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-03,66,72,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-04,59,69,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-05,58,61,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-06,60,63,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-07,63,67,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-08,62,69,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-09,63,72,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-10,64,72,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-11,65,71,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-12,65,68,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-13,65,67,63
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-14,66,70,64
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-15,67,75,61
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-16,69,74,63
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-17,68,78,66
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-18,66,72,62
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-19,70,78,63
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-20,65,75,63
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-21,68,74,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-22,63,69,62
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-23,60,66,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-24,62,65,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-25,65,77,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-26,54,67,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-27,59,68,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-28,60,70,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-29,58,63,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-30,66,76,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-08-31,65,76,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-01,60,69,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-02,62,68,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-03,64,70,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-04,64,68,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-05,62,65,61
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-06,59,66,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-07,54,65,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-08,56,63,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-09,55,62,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-10,54,59,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-11,54,61,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-12,55,62,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-13,59,64,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-14,56,65,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-15,48,59,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-16,45,57,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-17,47,56,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-18,50,57,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-19,53,60,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-20,47,58,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-21,55,59,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-22,60,68,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-23,62,69,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-24,63,69,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-25,61,70,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-26,51,63,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-27,44,57,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-28,46,54,37
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-29,53,58,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-09-30,54,61,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-01,51,57,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-02,52,62,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-03,44,56,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-04,39,45,37
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-05,40,46,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-06,40,46,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-07,42,46,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-08,35,45,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-09,41,44,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-10,42,45,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-11,40,45,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-12,38,43,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-13,36,42,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-14,36,43,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-15,38,43,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-16,40,43,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-17,49,53,37
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-18,40,57,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-19,35,43,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-20,33,37,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-21,33,37,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-22,30,33,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-23,28,32,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-24,29,31,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-25,34,36,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-26,30,38,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-27,30,32,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-28,29,32,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-29,23,30,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-30,24,26,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-10-31,23,25,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-01,22,24,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-02,22,26,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-03,24,29,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-04,20,24,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-05,22,24,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-06,23,25,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-07,20,26,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-08,25,25,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-09,25,30,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-10,24,26,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-11,22,28,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-12,29,31,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-13,26,29,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2016-11-14,25,28,22
