station id,location,date,min,max,ave
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/13/15,20,33,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/14/15,24,31,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/15/15,31,36,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/16/15,33,35,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/17/15,28,36,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/18/15,28,32,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/19/15,31,37,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/20/15,33,40,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/21/15,30,36,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/22/15,35,40,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/23/15,32,37,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/24/15,26,34,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/25/15,27,31,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/26/15,37,42,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/27/15,31,40,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/28/15,27,34,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/29/15,33,42,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/30/15,33,36,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/31/15,24,36,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/1/15,29,31,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/2/15,26,34,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/3/15,28,37,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/4/15,24,32,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/5/15,26,28,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/6/15,27,33,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/7/15,18,29,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/8/15,27,30,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/9/15,31,35,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/10/15,32,39,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/11/15,31,36,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/12/15,26,33,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/13/15,35,37,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/14/15,34,40,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/15/15,33,35,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/16/15,34,43,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/17/15,36,39,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/18/15,36,41,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/19/15,36,38,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/20/15,35,41,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/21/15,34,37,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/22/15,31,36,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/23/15,43,47,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/24/15,36,45,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/25/15,41,49,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/26/15,36,43,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/27/15,38,45,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/28/15,46,52,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/29/15,45,56,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/30/15,41,56,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/1/15,34,42,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/2/15,36,40,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/3/15,41,46,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/4/15,42,49,37
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/5/15,40,46,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/6/15,36,44,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/7/15,36,41,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/8/15,34,37,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/9/15,37,42,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/10/15,43,52,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/11/15,42,52,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/12/15,45,55,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/13/15,38,49,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/14/15,37,44,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/15/15,41,49,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/16/15,39,46,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/17/15,37,42,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/18/15,36,43,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/19/15,42,46,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/20/15,40,47,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/21/15,36,40,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/22/15,45,52,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/23/15,37,50,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/24/15,37,42,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/25/15,39,45,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/26/15,43,53,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/27/15,50,59,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/28/15,56,69,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/29/15,49,64,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/30/15,49,61,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/31/15,50,58,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/1/15,,56,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/2/15,,48,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/3/15,,49,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/4/15,,50,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/5/15,,42,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/6/15,,44,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/7/15,,51,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/8/15,,56,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/9/15,,59,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/10/15,,62,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/11/15,,58,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/12/15,,63,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/13/15,,67,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/14/15,,72,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/15/15,,65,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/16/15,,60,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/17/15,,60,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/18/15,,61,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/19/15,49,66,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/20/15,48,53,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/21/15,47,52,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/22/15,49,53,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/23/15,48,55,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/24/15,50,57,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/25/15,52,56,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/26/15,54,62,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/27/15,53,59,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/28/15,52,59,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/29/15,53,60,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/30/15,53,58,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/1/15,50,58,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/2/15,49,57,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/3/15,50,56,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/4/15,52,57,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/5/15,51,56,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/6/15,51,59,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/7/15,49,57,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/8/15,57,59,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/9/15,65,72,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/10/15,69,78,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/11/15,60,74,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/12/15,59,63,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/13/15,56,64,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/14/15,52,59,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/15/15,52,62,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/16/15,55,63,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/17/15,60,66,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/18/15,63,76,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/19/15,70,78,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/20/15,67,77,61
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/21/15,63,72,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/22/15,60,68,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/23/15,59,67,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/24/15,67,72,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/25/15,65,72,61
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/26/15,64,68,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/27/15,64,70,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/28/15,65,69,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/29/15,65,71,64
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/30/15,64,70,62
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/31/15,60,63,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/1/15,63,69,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/2/15,68,77,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/3/15,69,78,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/4/15,64,72,63
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/5/15,66,72,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/6/15,59,71,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/7/15,60,63,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/8/15,60,63,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/9/15,61,64,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/10/15,63,69,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/11/15,60,68,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/12/15,63,69,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/13/15,66,75,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/14/15,67,75,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/15/15,65,74,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/16/15,65,69,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/17/15,63,66,62
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/18/15,62,67,61
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/19/15,59,64,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/20/15,59,63,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/21/15,62,73,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/22/15,59,67,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/23/15,59,66,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/24/15,59,67,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/25/15,64,72,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/26/15,65,78,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/27/15,64,75,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/28/15,56,66,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/29/15,58,66,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/30/15,58,65,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/31/15,61,67,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/1/15,63,69,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/2/15,63,72,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/3/15,53,63,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/4/15,53,62,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/5/15,56,63,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/6/15,53,62,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/7/15,55,67,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/8/15,54,61,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/9/15,56,64,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/10/15,57,63,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/11/15,56,61,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/12/15,56,57,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/13/15,55,62,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/14/15,57,64,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/15/15,57,67,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/16/15,55,64,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/17/15,54,63,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/18/15,56,64,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/19/15,56,63,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/20/15,56,61,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/21/15,55,61,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/22/15,58,67,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/23/15,60,68,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/24/15,58,64,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/25/15,58,63,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/26/15,57,63,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/27/15,54,61,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/28/15,48,55,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/29/15,45,48,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/30/15,39,49,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/1/15,53,56,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/2/15,50,56,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/3/15,44,50,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/4/15,44,49,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/5/15,47,54,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/6/15,50,58,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/7/15,48,57,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/8/15,51,57,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/9/15,47,54,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/10/15,44,48,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/11/15,40,45,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/12/15,38,42,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/13/15,38,41,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/14/15,36,41,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/15/15,36,42,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/16/15,38,49,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/17/15,50,56,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/18/15,35,56,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/19/15,36,40,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/20/15,32,37,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/21/15,34,33,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/22/15,29,38,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/23/15,31,34,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/24/15,29,33,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/25/15,30,31,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/26/15,26,33,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/27/15,37,42,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/28/15,36,43,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/29/15,31,35,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/30/15,31,32,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/31/15,31,34,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/1/15,34,37,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/2/15,34,41,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/3/15,38,42,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/4/15,48,52,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/5/15,34,52,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/6/15,22,36,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/7/15,22,23,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/8/15,17,25,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/9/15,14,24,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/10/15,21,28,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/11/15,24,31,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/12/15,30,35,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/13/15,35,38,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/14/15,42,46,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/15/15,45,52,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/16/15,26,47,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/17/15,23,27,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/18/15,21,24,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/19/15,15,23,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/20/15,15,19,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/21/15,22,23,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/22/15,18,26,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/23/15,16,19,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/24/15,12,17,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/25/15,16,19,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/26/15,8,20,5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/27/15,22,26,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/28/15,23,26,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/29/15,22,25,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/30/15,17,24,17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/1/15,15,17,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/2/15,10,17,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/3/15,24,25,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/4/15,33,36,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/5/15,29,35,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/6/15,28,31,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/7/15,21,29,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/8/15,21,24,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/9/15,25,28,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/10/15,19,29,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/11/15,16,22,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/12/15,14,19,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/13/15,18,24,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/14/15,13,23,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/15/15,21,24,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/16/15,24,29,17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/17/15,17,27,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/18/15,13,19,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/19/15,13,13,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/20/15,15,17,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/21/15,7,17,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/22/15,9,17,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/23/15,19,27,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/24/15,14,27,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/25/15,8,15,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/26/15,4,8,5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/27/15,4,7,1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/28/15,9,9,3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/29/15,13,16,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/30/15,6,15,3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/31/15,7,13,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/1/16,4,13,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/2/16,6,15,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/3/16,4,11,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/4/16,-1,9,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/5/16,0,5,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/6/16,-2,8,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/7/16,9,11,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/8/16,0,11,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/9/16,-4,4,-8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/10/16,-8,0,-14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/11/16,-9,0,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/12/16,-10,-1,-19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/13/16,-5,2,-15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/14/16,1,5,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/15/16,11,11,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/16/16,9,15,10
